"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"my-inval-2d4cf4884102292ad3ec5b55ffbd8a317d148be8","LegalEntity","K-802 WWF Strategic Co-creation Club (WhatsApp)","STOXTRK","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-11-01T07:55:03","2026-04-17T07:55:03","2025-11-01T07:55:03"
"my-inval-2dbab460aeb1f57f7cdbbf28eccd40f065f98d35","LegalEntity","KLSE Stock Tips (VIP)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2ded4147128d736441f85ce37b10e8c2962f515a","LegalEntity","Exp Asset","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2e35963608542cdc53cf279810318e4096bf8c0f","LegalEntity","Tony So","Universe Asset Management Inc","","","Suite 06-01, 6th Floor, Menara Keck Seng, No. 203 Jalan Bukit Bintang, Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2e398300b7b08969030501b9bb6a2e587e75dbcc","LegalEntity","Impiana Capital Financing & Solutions (ICFS Group)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2e5baedc19a8730410f020a237414a2cdb43fdc9","LegalEntity","Essilorluxottica Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-03-17T07:56:26","2026-04-17T07:55:03","2026-03-17T07:56:26"
"my-inval-2e67698876c61120d8b5fca02dfb0be8757d421d","LegalEntity","Smart Blend Remit","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2e878127ef90d75db9da24b67feb30b20726cbf7","LegalEntity","Rakuten Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2026-02-13T07:55:04"
"my-inval-2eb2873eba5cdb53bf70e5d6099325b76a2e32ac","LegalEntity","Akademi Saham Syariah Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2ec78cc6021e3ccdac6e0319b6432f8c188a003e","LegalEntity","Chen Qiang Qiang","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2ee976d6937e6c6abc63babc37ad1c41e2d75086","LegalEntity","Daio Capital","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2f2f7a914c3df0790ea7a6820f8eb114d999b960","LegalEntity","Real Dirham Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2f479fe7a0db80befdac86daddc802bee310b47f","LegalEntity","JF Lenong Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2f47c0050567bae83b4175a942d96fac918c9c83","LegalEntity","Amanah Harta Bumiputera","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2f66b7f0db2dfc916aeae637365a36e49e9eaa4b","LegalEntity","Second Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2f9b2936c2398d9f1cc35827bd686f0fe70c8916","LegalEntity","Redvest Wealth & Asset Management","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2fa1b03e15716b96228d89542812bab3f96114fd","LegalEntity","Invest Mariox Malaysia","Mariox Trader Malaysia","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2fa44bf6537278f7d9f8f3df77530ce25f32cba5","LegalEntity","Malayan Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2faa83d292e1ea77cfe9cdaad8938644af931038","LegalEntity","Goodwin Capital management Ltd","","","","Korea First Bank Center, 20th Floor, Korea First Bank Building, 100Gongpyung dong, Chongno gu, Seoul 110 702 Korea","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-2ffd9c99196a6f66754576013bffbd0d05b9d3a8","LegalEntity","Golden Traders Global Academy","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-08-30T07:55:15","2026-04-17T07:55:03","2024-08-30T07:55:15"
"my-inval-303d2a1e05335f7dc9052a18d7097bc64768af38","LegalEntity","Smartex International Ltd","","","","103 Sham Peng Tong Plaza Victoria, Seychelles","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-305584123452aac7680c5d3b79851083b15db58d","LegalEntity","Golden Trader Legacy","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-306a40c4c15da1b6f49a095e2e9a0f5ebb7a7f4d","LegalEntity","PU Prime","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-31177ccd7154b1b577f9cbc665bd45e55a7f5d22","LegalEntity","Trade Saham Untung Melabur","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-31202759f9e066e7605eacf1d7c5310f5d200000","LegalEntity","Maher Saham","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-314968848bf24623778fbe6b14a1e51565d2c39e","LegalEntity","Cikgu Investment Coin","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-314b02385b83faebaf466b155e9e83d45c38a1a7","LegalEntity","Whitman Pearce & Partners","","","","Level 39, Menara Citibank, 165 Jalan Ampang, 50450 Kuala Lumpur, Malaysia","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-31558432762449438702b12fb779384228a7edfb","LegalEntity","Invest Bursa Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-316814a5a930579c36862336397274338a687ad6","LegalEntity","Flex Coin","FlexCrypto Sdn Bhd","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-3181b2482ab0b35b510ed05027010a7cfb58ed08","LegalEntity","FMG Group Empire Sdn Bhd (1494719-V)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-09-07T07:55:02","2026-04-17T07:55:03","2024-09-07T07:55:02"
"my-inval-31eb54a86c446023c3f99c6a67a8c8204e77544e","LegalEntity","InsureDIY","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-31f7995cfc274bad61b992176abae57bfdf67aa3","LegalEntity","Good Credit Asset Management","","","","Lot 20.01, 20th Floor, Wisma MPL, Jalan Raja Chulan, Kuala Lumpur, Malaysia","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-31fdca7858b0ba55579f7ed66b7e4fd780f2a651","LegalEntity","UbitEx","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-08T07:55:07","2026-04-17T07:55:03","2024-10-08T07:55:07"
"my-inval-31ffed3d0b1108b84c0521da45c65826e973cc0e","LegalEntity","Golden Age Asset Management Ltd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-326ba8c37752ef27306405b5d3180f25b22317b0","LegalEntity","Syarikat Raiz Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-329793a6c22c51aba231a26dc41a51c6bc466973","LegalEntity","Crypto Currency","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-24T07:55:04","2026-04-17T07:55:03","2024-10-24T07:55:04"
"my-inval-32b34aacafb74ce624862aa70e7d31feb7c63dbb","LegalEntity","Mentorship by Tuan Muda","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-29T07:55:05","2026-04-17T07:55:03","2024-10-29T07:55:05"
"my-inval-32c9aa3ed7b7fc41a561bc1451c3c91e6f8f3bbe","LegalEntity","VVIP Trader Saham Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-3306949feb9f0bff5822a510615dfb1bacee36ac","LegalEntity","BursaMalaysia","bursa.fgovidwbb.bond","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-06-17T07:56:47","2026-04-17T07:55:03","2025-06-17T07:56:47"
"my-inval-3319ad5ae38512f6fe54027d083219c4e69eaae3","LegalEntity","Forsage TRX","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-3346578a29ff272021d225a7a9f5f7bd70e2a46a","LegalEntity","Maybank2u (Telegram group)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-334bb79936e4c77b3fc92ac2e94e8a394355b8b9","LegalEntity","Azure Capital Holdings","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-334d641d4c517bb5fd9955df9b4bb500e79400fc","LegalEntity","UAS Bistari Management Sdn Bhd (806034-H)","","","","No 11A, Jalan Kebudayaan 1A, TamanImpian Emas, Skudai, Johor","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-338727745cbb62c0e1c6580c949d1e272d48c166","LegalEntity","SDXA Global","Sadoxis Capital","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-09-30T07:55:02","2026-04-17T07:55:03","2025-09-30T07:55:02"
"my-inval-33898640ca9bc96b262c6f36e0b48ab1c49406b6","LegalEntity","Alif Syahmi Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-338ddd74e42748dcee1891bcf6e3e217b11d614d","LegalEntity","Asset2U","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-3397b5ee4e3981f9da8e0f4e00390793153a14ef","LegalEntity","Vantage Markets","Vantage Malaysia;VantageFX","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2025-07-07T07:55:06"
"my-inval-3398665458ab2a90967c31644c4384bcb2ff772e","LegalEntity","NordFX","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-33da27ddf61bd75bb7ec98882b395f944fa99078","LegalEntity","Herzen","","","","Suite 29.02-29.03, Level 29, The Exchange 106, Lingkaran TRX Tun Razak Exchange, 55188 Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-341addad5aef28799fc87ec8e312ed0371476262","LegalEntity","Plus500","Plus500 Trading","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-05-21T07:56:32","2026-04-17T07:55:03","2025-05-21T07:56:32"
"my-inval-3442f201a2ce7169f5da24cbd222a9c4d9ad8a8f","LegalEntity","XM Million Optional","XM Million Sdn. Bhd.;XM Trading Forex","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-34cfcedcdd1a6106757e7153627ec6006ea2508e","LegalEntity","Quantum Metal Exchange Inc (NV20081307192)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-34d284c9ee59963d0ade93b27d031f82d7cf3d61","LegalEntity","Malaysia Investment Loan","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-34f3a21a2e4f73f3a2aa99924b820e385230cc38","LegalEntity","Pelaburan Holdings Profit","Saham Profit","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-35146ae9393a6eb1dfff7d5b0923e1e86ada0b55","LegalEntity","Zoksa","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-351e7ff53358605b9c0c94db08db2f94ea4c0ab9","LegalEntity","KeepBit","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-07-16T07:55:03","2026-04-17T07:55:03","2024-07-16T07:55:03"
"my-inval-3552f6615ead630c65c7a27b81f1d2de9a93aecb","LegalEntity","Yuma Investments Limited","","","","(Virtual Office) Level 36, Menara Citibank, 165, Jalan Ampang 50450, Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-3553826c1f3bdace713bcb65f6290695d8bdcdce","LegalEntity","Capital Premium Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-3571065ac778e707476cf83a69585d8998619f1a","LegalEntity","Syarikat Khalij Investment & Khalij Trading Group Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-35aa6cced73e31a1929b08f61fac023b221bd2ac","LegalEntity","HF Markets","HFM;HFM Investment Global Trading","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2025-09-16T07:55:02"
"my-inval-35bf3598210d2f221fe1a28c55946992b5def09f","LegalEntity","Extreme Golden","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-35c9da2aa1070299a68d0ae4c4b851f4cd859462","LegalEntity","Steuart Investment Company","Steuart Facebook;Steuart Invest Company;Steuart Investment (“Steuart”);Steuart Investment Group","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-35d9b91567528fda73b03a5b8d5b67c3c9c9fa97","LegalEntity","Esmash Investment Plan","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-35f3d24acbc4d321cf1bc4cf080713bf12b50b16","LegalEntity","Nexus Imperior Syariah","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-360b395d5d89147a632d3cf02d84c83e43eeee0a","LegalEntity","PrimaFx","PrimaFx Academy","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-36a32191963f07b137006eaffc8b44235e2e7490","LegalEntity","Merlion Global","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-36ad1a356c2d20a7ca527ea6f52331376f1347d7","LegalEntity","Tradeview Capital","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2025-07-07T07:55:06"
"my-inval-36b1d51546e1a69ec98c39ab9a59df6f7272c36e","LegalEntity","Arotrade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-36dd2efa1b693ab63ef8305f5ccece0fb245f06f","LegalEntity","FPPRO","KKR Investment","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-08-20T07:55:02","2026-04-17T07:55:03","2025-08-21T07:55:03"
"my-inval-36e011b96df8755c7ea5392d166b86d341e5bc9a","LegalEntity","APG Reit","Asia Property Group (APG);CH APG (M) Sdn Bhd.","","","Lot No. B20-3, 20th Floor North Point Offices, Mid Valley City, No.1, Jalan Medan Syed Putra","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-36e5eac4888abc6fcc607de1e00c81283945fce2","LegalEntity","Potential clone entity - Scope Market Global Online Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-08-21T07:55:08","2026-04-17T07:55:03","2024-08-21T07:55:08"
